geoext:constituentPartIdentifier,geoext:name,geoext:language,geoext:nameType,geoext:nameIdentifier,geoext:classificationCode,geoext:isPreferredName,geoext:namePublishedIn,geoext:nameRemarks
ark:/65665/3d54ffbf5-54fe-4b9e-b999-e552071f10fc-0,Muscovite,,,,,,,
ark:/65665/30b5bd107-74fe-42ae-beb3-7ed080dbe5ad-0,Pectolite,,,,,,,
ark:/65665/3ac583f6d-dcbe-433b-b6cc-54baac5e804b-0,Jamesonite,,,,,,,
ark:/65665/3ac583f6d-dcbe-433b-b6cc-54baac5e804b-1,Plumosite,,,,,,,
ark:/65665/3268133fc-4572-451c-8f94-3c1e668d4cfc-0,Pectolite,,,,,,,
ark:/65665/3eb15c1e7-1f53-45d6-987a-4b90d40776dc-0,Anatase,,,,,,,
ark:/65665/3eb15c1e7-1f53-45d6-987a-4b90d40776dc-1,Orthoclase (var. adularia),,,,,,,
ark:/65665/3eb15c1e7-1f53-45d6-987a-4b90d40776dc-2,Brookite,,,,,,,
ark:/65665/3eb15c1e7-1f53-45d6-987a-4b90d40776dc-3,Chlorite,,,,,,,
ark:/65665/3eb15c1e7-1f53-45d6-987a-4b90d40776dc-4,Albite,,,,,,,
ark:/65665/3eb15c1e7-1f53-45d6-987a-4b90d40776dc-5,Quartz,,,,,,,
ark:/65665/381bfcf91-8d5a-498b-ac45-fc892f7b88df-0,Faujasite,,,,,,,
ark:/65665/3d2a35114-684c-4ab0-9db5-3f8fdb284162-0,Brazilianite,,,,,,,
ark:/65665/3280b02e3-a3bd-46b7-9c87-2446e5d10917-0,Leucite,,,,,,,
ark:/65665/36a6aea9b-a95d-4f5a-9f24-402f23cadc17-0,Leucite,,,,,,,
ark:/65665/300ac5971-951b-48d2-935d-c97e0b58979e-0,Oligoclase,,,,,,,
ark:/65665/300ac5971-951b-48d2-935d-c97e0b58979e-1,Leucite,,,,,,,
ark:/65665/3f5c4ed8c-9d89-4723-ad56-e9f1d028a973-0,Dioptase,,,,,,,
ark:/65665/3f62e06d7-0521-43fe-939c-ad3b34b2a64b-0,Gahnite,,,,,,,
ark:/65665/3c622a170-c7b9-4b7a-9b2e-cc9f7afc1340-0,Thalenite,,,,,,,
ark:/65665/36d9869e6-e250-462f-864a-a30c7d4a96d5-0,Cavolinite,,,,,,,
ark:/65665/3723aca65-2747-4581-b490-b2b0395dd9f4-0,Kirwanite,,,,,,,
ark:/65665/303e102e2-31b4-4df3-ae7d-886a87634f23-0,Semseyite,,,,,,,
ark:/65665/3c968f3cf-5173-4d3d-9d79-7706dfc1fd90-0,Vivianite,,,,,,,
ark:/65665/309f11be4-5bd4-4648-bf42-05b476050823-0,Ilvaite,,,,,,,
ark:/65665/309f11be4-5bd4-4648-bf42-05b476050823-1,Amphibole,,,,,,,
ark:/65665/3c39935da-0875-4de2-bf9b-184ced7ecffc-0,Allophane,,,,,,,
ark:/65665/3c39935da-0875-4de2-bf9b-184ced7ecffc-1,Allophane (var. schrötterite),,,,,,,
ark:/65665/3d8193973-f87a-4c0f-b116-2e0384bd7ee8-0,Fluorite,,,,,,,
ark:/65665/3c63175c2-958b-4939-a657-10c22be8af22-0,Phosphophyllite,,,,,,,
ark:/65665/38aacb63f-295f-4f14-bacd-32012efd23b6-0,Pyroxenite,,,,,,,
ark:/65665/364b310b1-902b-44ee-b9a8-ab27bade10a1-0,Pyroxenite,,,,,,,
ark:/65665/39340ca25-09dd-420d-8700-0c19041a7891-0,Olivine-basalt,,,,,,,
ark:/65665/3a8e0a83a-2261-4b72-859a-2049378d782f-0,Feldspathic pyroxenite,,,,,,,
ark:/65665/3c01db3be-c7a8-4fd0-97cb-9c54bd6bc4aa-0,Basalt,,,,,,,
ark:/65665/3eab516cc-e96c-436e-9523-0dcfcdd44fe3-0,Pyroxenite,,,,,,,
ark:/65665/3916c7082-4b07-40ca-9d26-082878bf1a6e-0,Pyroxenite,,,,,,,
ark:/65665/30d683e4f-994c-40bd-9d04-c2356084e798-0,Lherzolite,,,,,,,
ark:/65665/3f739af08-a50c-4408-b0ab-779a26885c6a-0,Lherzolite,,,,,,,
ark:/65665/317279922-6650-4b97-b758-7ce40f2a8c51-0,Lherzolite,,,,,,,
ark:/65665/3b2d356ea-0e38-40c8-8123-e78c78505d88-0,Lherzolite,,,,,,,
ark:/65665/3d1e6dc9a-4667-4272-86a5-03e1d2c2b762-0,Pyroxenite,,,,,,,
ark:/65665/322822c7e-6afb-4be0-8096-db820c089366-0,Lherzolite,,,,,,,
ark:/65665/330b30b46-edd7-463f-a2ad-de45a0df8d70-0,Lherzolite,,,,,,,
ark:/65665/36c518f1f-f542-4e48-928d-59a5a29dbd8d-0,Lherzolite,,,,,,,
ark:/65665/3b36e180e-d2ac-42e9-8916-276fab1aa2b8-0,Lherzolite,,,,,,,
ark:/65665/34cefaec2-556c-479a-9056-5d601bd73f62-0,Lherzolite,,,,,,,
ark:/65665/3cf1dbf1d-100c-4e21-8f28-35d043310f5a-0,Lherzolite,,,,,,,
ark:/65665/343dcebe5-4774-40bc-8bb4-e93b30029c67-0,Lherzolite,,,,,,,
ark:/65665/3dec23a40-66d1-440f-85c2-e78be0f4b792-0,Pyroxenite,,,,,,,
ark:/65665/3f44792a5-81f7-4ed0-b82f-82abe55f02c2-0,Lherzolite,,,,,,,
ark:/65665/31214f535-7da4-4756-becd-04aeb84781b1-0,Lherzolite,,,,,,,
ark:/65665/3e7eec9ef-42b4-4428-b3c9-5ed792d7a03a-0,Lherzolite,,,,,,,
ark:/65665/3b253c21b-b40e-4b5e-9bd0-22ed05837a28-0,Lherzolite,,,,,,,
ark:/65665/358ae99a9-7c93-4795-a8bb-5f41241f840b-0,Pyroxenite,,,,,,,
ark:/65665/3601d7d34-7145-4289-8ccf-08e2931232a2-0,Pyroxenite,,,,,,,
ark:/65665/35147dcee-2aeb-4175-bd51-c46a1f901c55-0,Lherzolite,,,,,,,
ark:/65665/30b615007-f573-45dd-ad82-c5d56b04e41a-0,Dravite,,,,,,,
ark:/65665/30b615007-f573-45dd-ad82-c5d56b04e41a-1,Muscovite,,,,,,,
ark:/65665/3837f18da-9ab9-426e-9ab2-7969cf5ccbd6-0,Orthopyroxenite,,,,,,,
ark:/65665/3837f18da-9ab9-426e-9ab2-7969cf5ccbd6-1,Cr-diopside,,,,,,,
ark:/65665/3837f18da-9ab9-426e-9ab2-7969cf5ccbd6-2,Olivine,,,,,,,
ark:/65665/351c1b097-1bfd-4782-b250-b01ea5ec44b4-0,Al-augite wehrlite,,,,,,,
ark:/65665/3f570ad1a-3295-40fb-bb66-d7c1bc2bfa86-0,Pyroxene,,,,,,,
ark:/65665/3f570ad1a-3295-40fb-bb66-d7c1bc2bfa86-1,Dunite,,,,,,,
ark:/65665/3332b2b27-113d-49b7-87d1-4c9da10a2ca9-0,Clinopyroxenite,,,,,,,
ark:/65665/3332b2b27-113d-49b7-87d1-4c9da10a2ca9-1,Al-augite,,,,,,,
ark:/65665/3db695285-9b42-491e-8353-1b2715cf6b38-0,Basalt,,,,,,,
ark:/65665/3db695285-9b42-491e-8353-1b2715cf6b38-1,Lherzolite,,,,,,,
ark:/65665/3db695285-9b42-491e-8353-1b2715cf6b38-2,Dunite,,,,,,,
ark:/65665/3db695285-9b42-491e-8353-1b2715cf6b38-3,Olivine-clinopyroxenite,,,,,,,
ark:/65665/350798857-4f28-41b1-8fa1-9c3dc319ffc9-0,Basalt,,,,,,,
ark:/65665/350798857-4f28-41b1-8fa1-9c3dc319ffc9-1,Dunite,,,,,,,
ark:/65665/350798857-4f28-41b1-8fa1-9c3dc319ffc9-2,Clinopyroxenite,,,,,,,
ark:/65665/3127a2cad-4b58-4393-bf0e-6cf4f356223e-0,Basalt,,,,,,,
ark:/65665/3127a2cad-4b58-4393-bf0e-6cf4f356223e-1,Lherzolite,,,,,,,
ark:/65665/3127a2cad-4b58-4393-bf0e-6cf4f356223e-2,Dunite,,,,,,,
ark:/65665/3127a2cad-4b58-4393-bf0e-6cf4f356223e-3,Clinopyroxenite,,,,,,,
ark:/65665/3127a2cad-4b58-4393-bf0e-6cf4f356223e-4,Pyroxene,,,,,,,
ark:/65665/36dd34230-a268-4ecf-88bd-b07ca1f8f728-0,Basalt,,,,,,,
ark:/65665/36dd34230-a268-4ecf-88bd-b07ca1f8f728-1,Lherzolite,,,,,,,
ark:/65665/36dd34230-a268-4ecf-88bd-b07ca1f8f728-2,Dunite,,,,,,,
ark:/65665/36dd34230-a268-4ecf-88bd-b07ca1f8f728-3,Gabbro,,,,,,,
ark:/65665/3667c1539-639b-4186-b77f-ee4000ba071e-0,Basalt,,,,,,,
ark:/65665/3667c1539-639b-4186-b77f-ee4000ba071e-1,Wehrlite,,,,,,,
ark:/65665/3667c1539-639b-4186-b77f-ee4000ba071e-2,Lherzolite,,,,,,,
ark:/65665/3667c1539-639b-4186-b77f-ee4000ba071e-3,Clinopyroxenite,,,,,,,
ark:/65665/3667c1539-639b-4186-b77f-ee4000ba071e-4,Pyroxene,,,,,,,
ark:/65665/366cce3b8-4583-4656-9617-dc3adacd2010-0,Basalt,,,,,,,
ark:/65665/366cce3b8-4583-4656-9617-dc3adacd2010-1,Dunite,,,,,,,
ark:/65665/366cce3b8-4583-4656-9617-dc3adacd2010-2,Clinopyroxenite,,,,,,,
ark:/65665/3ffbad1d2-374e-4293-81a9-eea52a436704-0,Websterite,,,,,,,
ark:/65665/3dfbf841d-3925-4040-8541-2465aaed87a6-0,Lherzolite,,,,,,,
ark:/65665/3dfbf841d-3925-4040-8541-2465aaed87a6-1,Websterite,,,,,,,
ark:/65665/3d2e2f694-5578-41c5-bf63-af1d29f00a4e-0,Basalt,,,,,,,
ark:/65665/3d2e2f694-5578-41c5-bf63-af1d29f00a4e-1,Lherzolite,,,,,,,
ark:/65665/3d2e2f694-5578-41c5-bf63-af1d29f00a4e-2,Dunite,,,,,,,
ark:/65665/3c408215f-bfd1-4089-919f-13dc3e04bd00-0,Basalt,,,,,,,
ark:/65665/3c408215f-bfd1-4089-919f-13dc3e04bd00-1,Lherzolite,,,,,,,
ark:/65665/3c408215f-bfd1-4089-919f-13dc3e04bd00-2,Websterite,,,,,,,
ark:/65665/3c408215f-bfd1-4089-919f-13dc3e04bd00-3,Clinopyroxenite,,,,,,,
ark:/65665/3c408215f-bfd1-4089-919f-13dc3e04bd00-4,Harzburgite,,,,,,,
ark:/65665/3e49829da-da50-4207-9099-fc9242ef691c-0,Dunite,,,,,,,
ark:/65665/3276b3b5c-cae4-4a39-aa2f-5906a8fed7e0-0,Dunite,,,,,,,
ark:/65665/3276b3b5c-cae4-4a39-aa2f-5906a8fed7e0-1,Orthopyroxenite,,,,,,,
ark:/65665/3a09dd148-4aff-4ebb-8d04-075a1efdb458-0,Olivine-websterite,,,,,,,
ark:/65665/3a09dd148-4aff-4ebb-8d04-075a1efdb458-1,Dunite,,,,,,,
ark:/65665/3f58624fc-3aa6-426e-ac26-24670ac00759-0,Olivine-websterite,,,,,,,
ark:/65665/392dda551-6c48-4229-9a19-636cf339be82-0,Dunite,,,,,,,
ark:/65665/34c1fb712-5d5f-477a-b95b-4f2cb2964968-0,Harzburgite,,,,,,,
ark:/65665/34ac61753-fac0-44aa-997c-b382e3cdd5ae-0,Dunite,,,,,,,
ark:/65665/34ac61753-fac0-44aa-997c-b382e3cdd5ae-1,Wehrlite,,,,,,,
ark:/65665/34ac61753-fac0-44aa-997c-b382e3cdd5ae-2,Clinopyroxenite,,,,,,,
ark:/65665/37854d060-52d8-4956-891c-d9cc11884868-0,Clinopyroxenite,,,,,,,
ark:/65665/37854d060-52d8-4956-891c-d9cc11884868-1,Dunite,,,,,,,
ark:/65665/3edae5ce5-6623-45e3-9ebe-ee5087397830-0,Clinopyroxene,,,,,,,
ark:/65665/3c0326998-c612-4e13-b8cf-c1400fb7c6bf-0,Clinopyroxene,,,,,,,
ark:/65665/3c0326998-c612-4e13-b8cf-c1400fb7c6bf-1,Hornblende,,,,,,,
ark:/65665/3e6a6ff86-0aa0-4805-b73f-ce393cf21671-0,Wehrlite,,,,,,,
ark:/65665/3e6a6ff86-0aa0-4805-b73f-ce393cf21671-1,Clinopyroxene,,,,,,,
ark:/65665/31b023b3e-45ef-4c1a-8393-525007e583fa-0,Clinopyroxenite,,,,,,,
ark:/65665/386d349ac-55ba-43ff-bfcd-f0869a787583-0,Websterite,,,,,,,
ark:/65665/3079a213c-28fc-402d-b57a-d868c7a4a0de-0,Clinopyroxene,,,,,,,
ark:/65665/3327c32ac-1fbc-4292-8cad-347ea4b3f04e-0,Clinopyroxene,,,,,,,
ark:/65665/3327c32ac-1fbc-4292-8cad-347ea4b3f04e-1,Olivine,,,,,,,
ark:/65665/308c52e5b-1e62-4a9f-8cab-662c129da1d7-0,Clinopyroxene,,,,,,,
ark:/65665/303f2bd27-f5d7-497e-a4bb-2a60186d08e8-0,Scoria,,,,,,,
ark:/65665/303f2bd27-f5d7-497e-a4bb-2a60186d08e8-1,Clinopyroxene,,,,,,,
ark:/65665/363f91a99-4480-4a9b-ab2e-4448fffa846d-0,Clinopyroxene,,,,,,,
ark:/65665/3f8303fed-50c5-4d3e-bd79-f192dc349efe-0,Pyroxene,,,,,,,
ark:/65665/331a57803-8d1f-4be6-99c5-e602838f32c8-0,Clinopyroxenite,,,,,,,
ark:/65665/35017bb7f-f811-4415-aa3c-216d09778105-0,Clinopyroxene,,,,,,,
ark:/65665/302df7134-b1f9-4f94-97f9-7e360249cef4-0,Clinopyroxene,,,,,,,
ark:/65665/302df7134-b1f9-4f94-97f9-7e360249cef4-1,Olivine,,,,,,,
ark:/65665/3d4e0bbdb-d6fb-4de8-a0df-e898dc010301-0,Clinopyroxene,,,,,,,
ark:/65665/3564201d7-621b-4de7-9eb4-e40e83169d35-0,Natrolite,,,,,,,
ark:/65665/3564201d7-621b-4de7-9eb4-e40e83169d35-1,Analcime,,,,,,,
ark:/65665/322171078-7722-46e9-8e9e-d5564eab9b4f-0,Ferberite,,,,,,,
ark:/65665/3d25bff32-5602-4bd6-871e-2809176998cc-0,Pumice,,,,,,,
ark:/65665/3963c752c-c4a6-4994-9383-81ef92150ca6-0,Pumice,,,,,,,
ark:/65665/352c37076-47a8-4611-8fa5-27fc76692e26-0,Scoria,,,,,,,
ark:/65665/352c37076-47a8-4611-8fa5-27fc76692e26-1,Pumice,,,,,,,
ark:/65665/352c37076-47a8-4611-8fa5-27fc76692e26-2,Granulite,,,,,,,
ark:/65665/3f0455abe-9af8-478f-b442-bd1316ccdbd5-0,Gabbronorite,,,,,,,
ark:/65665/3deebfd02-0438-412d-aecf-4e1438cd297a-0,Peridotite,,,,,,,
ark:/65665/3deebfd02-0438-412d-aecf-4e1438cd297a-1,Pyroxene,,,,,,,
ark:/65665/366b5e9f3-b5d2-4907-9596-fdcb7b2cb0fe-0,Peridotite,,,,,,,
ark:/65665/39fbccabf-d44b-4b7a-8a4a-7c620b4fa0ce-0,Bismuth,,,,,,,
ark:/65665/3071d2141-7fa2-4fb3-b477-0d147272d943-0,Bismuthinite,,,,,,,
ark:/65665/38f2b3aad-7b88-4fd7-94bf-8e5a5d37747b-0,Two-pyroxene gabbro,,,,,,,
ark:/65665/337e90ec0-f255-4044-9297-fb891713814c-0,Websterite,,,,,,,
ark:/65665/39f664fb8-d288-4d33-a43d-2d30bb8b3c17-0,Feldspathic pyroxenite,,,,,,,
ark:/65665/3c0a5081b-61e8-4993-bd4f-81f057819486-0,Ferrierite,,,,,,,
ark:/65665/34a7baf67-ec76-439d-9f14-013466f013a0-0,Gabbro,,,,,,,
ark:/65665/3d7cc80ca-fe55-4b2c-990c-e42d6fadbe22-0,Lherzolite,,,,,,,
ark:/65665/3271a297d-f657-404a-bab8-18129b584452-0,Ferrierite,,,,,,,
ark:/65665/37aa1ab2a-9e5f-420e-a29d-33f85a4068dc-0,Websterite,,,,,,,
ark:/65665/37b8cf43e-edd0-403c-ab71-d12a9398e424-0,Peridotite,,,,,,,
ark:/65665/399effc38-1fee-4fb5-b9f9-50e10a013dc8-0,Andalusite (var. chiastolite),,,,,,,
ark:/65665/399effc38-1fee-4fb5-b9f9-50e10a013dc8-1,Muscovite,,,,,,,
ark:/65665/37b71d54d-a228-44f5-b478-b7ff16838280-0,Lherzolite,,,,,,,
ark:/65665/37b71d54d-a228-44f5-b478-b7ff16838280-1,Hornblende,,,,,,,
ark:/65665/300efb540-e0c1-4f95-80dd-2094384dfde0-0,Lherzolite,,,,,,,
ark:/65665/3ff7f8435-f397-4c42-b1b7-f5e3423ce181-0,Gabbro,,,,,,,
ark:/65665/3ff7f8435-f397-4c42-b1b7-f5e3423ce181-1,Pyroxene,,,,,,,
ark:/65665/34be1de97-a226-498e-bbf1-7c95779ee9ab-0,Arsenopyrite,,,,,,,
ark:/65665/34be1de97-a226-498e-bbf1-7c95779ee9ab-1,Quartz,,,,,,,
ark:/65665/3e7d51983-4608-4286-90fa-f1f22cc4be19-0,Gabbro,,,,,,,
ark:/65665/3e7d51983-4608-4286-90fa-f1f22cc4be19-1,Pyroxene,,,,,,,
ark:/65665/37cefa4f1-299e-4dfc-b73d-3456c7419b0c-0,Lherzolite,,,,,,,
ark:/65665/37cefa4f1-299e-4dfc-b73d-3456c7419b0c-1,Hornblendite,,,,,,,
ark:/65665/37dc60a3a-b3f4-4685-889f-978b9ac5007d-0,Lherzolite,,,,,,,
ark:/65665/37dc60a3a-b3f4-4685-889f-978b9ac5007d-1,Cr-diopside,,,,,,,
ark:/65665/37208a2df-6a33-4d99-b760-d0c9c26e38ce-0,Peridotite,,,,,,,
ark:/65665/37208a2df-6a33-4d99-b760-d0c9c26e38ce-1,Hornblendite,,,,,,,
ark:/65665/37208a2df-6a33-4d99-b760-d0c9c26e38ce-2,Apatite,,,,,,,
ark:/65665/3fe593258-7740-45d9-95a7-e33993b60f7e-0,Beryl,,,,,,,
ark:/65665/332fd3dc1-5700-49e3-949b-2d0430bb5e5a-0,Lherzolite,,,,,,,
ark:/65665/332fd3dc1-5700-49e3-949b-2d0430bb5e5a-1,Hornblendite,,,,,,,
ark:/65665/332fd3dc1-5700-49e3-949b-2d0430bb5e5a-2,Cr-diopside,,,,,,,
ark:/65665/35d08bbf5-2c65-43d1-bb4e-cfd4b23ce4ae-0,Cuprite,,,,,,,
ark:/65665/3d270b8de-2093-478a-8339-910888e1f4af-0,Sphalerite,,,,,,,
ark:/65665/3e3f6b54f-d8a6-49ee-ba5d-8dcf997496be-0,Two-pyroxene gabbro,,,,,,,
ark:/65665/35933f25c-f610-436a-8bbe-032752e43134-0,Peridotite,,,,,,,
ark:/65665/35933f25c-f610-436a-8bbe-032752e43134-1,Gabbro,,,,,,,
ark:/65665/3f59350df-6771-4cb0-bfd7-59ff58c59056-0,Gabbro,,,,,,,
ark:/65665/3f59350df-6771-4cb0-bfd7-59ff58c59056-1,Lherzolite,,,,,,,
ark:/65665/3f59350df-6771-4cb0-bfd7-59ff58c59056-2,Cr-diopside,,,,,,,
ark:/65665/3e59f6518-fcc3-46f0-a11e-2dbbc26eda5a-0,Lherzolite,,,,,,,
ark:/65665/3e59f6518-fcc3-46f0-a11e-2dbbc26eda5a-1,Hornblende,,,,,,,
ark:/65665/353ecd494-1743-44e4-8d41-2e8e453ad16c-0,Cuprite,,,,,,,
ark:/65665/35f062eee-8187-4a74-b278-d140ff3c95bc-0,Beryl,,,,,,,
ark:/65665/31d28de45-1f99-4cda-ac9b-670b88becd49-0,Gabbro,,,,,,,
ark:/65665/331e99d15-f21d-4d6d-ad29-29ab72949e5b-0,Lherzolite,,,,,,,
ark:/65665/331e99d15-f21d-4d6d-ad29-29ab72949e5b-1,Hornblendite,,,,,,,
ark:/65665/331e99d15-f21d-4d6d-ad29-29ab72949e5b-2,Peridotite,,,,,,,
ark:/65665/38cbdae66-dc73-43bd-b1b6-74e5dd42e799-0,Lherzolite,,,,,,,
ark:/65665/38cbdae66-dc73-43bd-b1b6-74e5dd42e799-1,Phlogopite,,,,,,,
ark:/65665/38cbdae66-dc73-43bd-b1b6-74e5dd42e799-2,Cr-diopside,,,,,,,
ark:/65665/31d7d4658-83eb-42aa-9ac6-eb7229f1c726-0,Hematite,,,,,,,
ark:/65665/3804ef2e3-7816-4177-b8e2-1e750c9fa51b-0,Lherzolite,,,,,,,
ark:/65665/3804ef2e3-7816-4177-b8e2-1e750c9fa51b-1,Hornblendite,,,,,,,
ark:/65665/3804ef2e3-7816-4177-b8e2-1e750c9fa51b-2,Cr-diopside,,,,,,,
ark:/65665/3f553b280-cbbb-40fe-950e-ed0504e7d927-0,Lherzolite,,,,,,,
ark:/65665/3f553b280-cbbb-40fe-950e-ed0504e7d927-1,Hornblendite,,,,,,,
ark:/65665/3f553b280-cbbb-40fe-950e-ed0504e7d927-2,Cr-diopside,,,,,,,
ark:/65665/33a863ffa-f797-4ca9-b871-7a1171a61deb-0,Lherzolite,,,,,,,
ark:/65665/33a863ffa-f797-4ca9-b871-7a1171a61deb-1,Hornblendite,,,,,,,
ark:/65665/33a863ffa-f797-4ca9-b871-7a1171a61deb-2,Cr-diopside,,,,,,,
ark:/65665/3eafccc03-fd90-477b-83f1-6a0dc29e371c-0,Lherzolite,,,,,,,
ark:/65665/3eafccc03-fd90-477b-83f1-6a0dc29e371c-1,Hornblendite,,,,,,,
ark:/65665/3eafccc03-fd90-477b-83f1-6a0dc29e371c-2,Cr-diopside,,,,,,,
ark:/65665/3945eaad3-32d3-4db7-8dee-77622f49755f-0,Lherzolite,,,,,,,
ark:/65665/3945eaad3-32d3-4db7-8dee-77622f49755f-1,Hornblende,,,,,,,
ark:/65665/3945eaad3-32d3-4db7-8dee-77622f49755f-2,Cr-diopside,,,,,,,
ark:/65665/3853bd4bf-0fcc-4484-92ed-88a12670eb52-0,Peridotite,,,,,,,
ark:/65665/3853bd4bf-0fcc-4484-92ed-88a12670eb52-1,Hornblendite,,,,,,,
ark:/65665/3e34e2584-4b19-4c58-a3e9-2160d14f9f15-0,Al-augite pyroxenite,,,,,,,
ark:/65665/3ccace3e4-ffc3-45f0-b6ac-27767c7397d0-0,Wehrlite,,,,,,,
ark:/65665/3ccace3e4-ffc3-45f0-b6ac-27767c7397d0-1,Lherzolite,,,,,,,
ark:/65665/33644311d-fa75-486a-aa4c-04dd6013985a-0,Cordierite,,,,,,,
ark:/65665/35e82bf94-9013-4ef2-bdb7-fcdca33efd59-0,Lherzolite,,,,,,,
ark:/65665/35e82bf94-9013-4ef2-bdb7-fcdca33efd59-1,Hornblende,,,,,,,
ark:/65665/35e82bf94-9013-4ef2-bdb7-fcdca33efd59-2,Phlogopite,,,,,,,
ark:/65665/35e82bf94-9013-4ef2-bdb7-fcdca33efd59-3,Cr-diopside,,,,,,,
ark:/65665/3a009c427-2a36-4f3b-a85a-a27c77f05620-0,Lherzolite,,,,,,,
ark:/65665/3a009c427-2a36-4f3b-a85a-a27c77f05620-1,Hornblende,,,,,,,
ark:/65665/3a009c427-2a36-4f3b-a85a-a27c77f05620-2,Cr-diopside,,,,,,,
ark:/65665/31a90f758-257b-416a-acd9-553fa8357b3c-0,Lherzolite,,,,,,,
ark:/65665/31a90f758-257b-416a-acd9-553fa8357b3c-1,Websterite,,,,,,,
ark:/65665/31a90f758-257b-416a-acd9-553fa8357b3c-2,Cr-diopside,,,,,,,
ark:/65665/392fc1205-8706-471d-b8c0-9a1fcf363bf0-0,Lherzolite,,,,,,,
ark:/65665/392fc1205-8706-471d-b8c0-9a1fcf363bf0-1,Phlogopite,,,,,,,
ark:/65665/392fc1205-8706-471d-b8c0-9a1fcf363bf0-2,Cr-diopside,,,,,,,
ark:/65665/3bb8bc587-9d77-4b96-8aae-82819363b720-0,Feldspathic lherzolite,,,,,,,
ark:/65665/324a77bf2-9b36-487d-b2ed-a3d89d5fd821-0,Cobaltite,,,,,,,
ark:/65665/300f12887-5b9e-4b82-8364-f1209c0f122a-0,Peridotite,,,,,,,
ark:/65665/300f12887-5b9e-4b82-8364-f1209c0f122a-1,Plagioclase,,,,,,,
ark:/65665/33c4c61a7-a87a-48f5-8013-1fa1da4495b8-0,Peridotite,,,,,,,
ark:/65665/33c4c61a7-a87a-48f5-8013-1fa1da4495b8-1,Plagioclase,,,,,,,
ark:/65665/3342afdbd-442e-4302-a2b5-f3fcda449c85-0,Gabbro,,,,,,,
ark:/65665/3cc91115f-8301-4dde-b699-156156ca9a81-0,Calcite,,,,,,,
ark:/65665/397e03d29-55ee-4ae2-b84c-4d2d24b6ace5-0,Basalt,,,,,,,
ark:/65665/3e788a2b5-18ac-4919-9772-38dd37dcdd07-0,Gabbro,,,,,,,
ark:/65665/388881dcf-0737-4a4c-822f-11f9dac5e56a-0,Gabbro,,,,,,,
ark:/65665/39e568248-f926-456b-b527-5f8c5c015a96-0,Gabbro,,,,,,,
ark:/65665/39e568248-f926-456b-b527-5f8c5c015a96-1,Scoria,,,,,,,
ark:/65665/346755151-016f-455b-9ed0-6df2c7d5e406-0,Biotite,,,,,,,
ark:/65665/389d12041-a049-4ba2-917a-dfb175eb6b10-0,Gabbro,,,,,,,
ark:/65665/3c999089b-4bab-42da-8047-67183fed111f-0,Gabbro,,,,,,,
ark:/65665/3d8f6a9d7-2802-4127-87fa-3a5a9eecd70c-0,Basalt,,,,,,,
ark:/65665/3c2e27ef3-37f1-449a-8c02-81ff3962cc97-0,Basalt,,,,,,,
ark:/65665/38d31962f-cd8d-4596-bc1d-4a71c62b0be6-0,Basalt,,,,,,,
ark:/65665/3b1c9a5a8-1acd-40ea-9e44-c6a910060ef3-0,Basalt,,,,,,,
ark:/65665/39f041abe-9c01-4767-9fe0-48644a479cb8-0,Basalt,,,,,,,
ark:/65665/353dc86bd-4566-4731-b0be-cd04d77e41dc-0,Basalt,,,,,,,
ark:/65665/36fe546ae-1c66-43b4-89f2-943c30af8edd-0,Basalt,,,,,,,
ark:/65665/39628838f-b012-4a6e-b297-05db5830316a-0,Basalt,,,,,,,
ark:/65665/368dacdf3-7eac-45d3-b059-37343e65aab3-0,Basalt,,,,,,,
ark:/65665/3fb9ed094-fd65-4680-a970-327c7b9f6055-0,Basalt,,,,,,,
ark:/65665/3c6f4253f-f4c1-47fb-a60f-ee01b3c27caa-0,Spinel pyroxenite,,,,,,,
ark:/65665/3af6db82b-6a21-4279-9bdd-5adfb29128b6-0,Peridotite,,,,,,,
ark:/65665/3af6db82b-6a21-4279-9bdd-5adfb29128b6-1,Spinel,,,,,,,
ark:/65665/3ec245cd6-d434-49b6-b07f-2ae1f706da64-0,Websterite,,,,,,,
ark:/65665/3ec245cd6-d434-49b6-b07f-2ae1f706da64-1,Pyroxenite,,,,,,,
ark:/65665/3ec245cd6-d434-49b6-b07f-2ae1f706da64-2,Plagioclase,,,,,,,
ark:/65665/369bd39c2-269a-4de0-80e5-52b12ec000a6-0,Prehnite,,,,,,,
ark:/65665/3dd4f84ad-7d4b-40c5-a423-9b93193c2586-0,Pyroxene,,,,,,,
ark:/65665/3dd4f84ad-7d4b-40c5-a423-9b93193c2586-1,Plagioclase,,,,,,,
ark:/65665/3dc16d734-8341-46f8-a4c4-90f57d10645f-0,Pyroxene,,,,,,,
ark:/65665/37d3c3a6b-f678-4d76-ba56-1c213186e33c-0,Basalt,,,,,,,
ark:/65665/37d3c3a6b-f678-4d76-ba56-1c213186e33c-1,Pyroxene,,,,,,,
ark:/65665/37d3c3a6b-f678-4d76-ba56-1c213186e33c-2,Plagioclase,,,,,,,
ark:/65665/36fc6a99d-ebeb-46dd-ad66-368d07ef1dd3-0,Fluorite,,,,,,,
ark:/65665/3a9cd66dd-f464-40e5-8c7f-5b3e0779b3f4-0,Pyroxenite,,,,,,,
ark:/65665/31dc2a5af-113b-4e10-bff1-2e646951cf92-0,Al-augite pyroxenite,,,,,,,
